price,bedRoom,bathroom,balcony,floorNum,agePossession,Location,Servant_Room,Study_Room,Pooja_Room,Store_Room,Built_Up_Area,furnishing_type,luxury_category
75.0,3.0,2.0,2.0,5.0,Moderately Old,manesar,0,0,0,0,1328.0,Unfurnished,Not Luxurious
75.0,2.0,2.0,2.0,6.0,Moderately Old,sector 89,0,0,0,0,912.0,Unfurnished,Not Luxurious
140.0,3.0,3.0,2.0,7.0,Relatively New,sector 83,0,0,0,0,1388.0,Fully Furnished,Semi Luxurious
245.00000000000003,3.0,4.0,2.0,1.0,Old Property,sector 50,0,1,0,0,2748.0,Semi Furnished,Semi Luxurious
100.0,2.0,2.0,3.0,23.0,New Property,sector 68,0,0,0,0,1416.0,Unfurnished,Semi Luxurious
125.0,3.0,3.0,2.0,3.0,New Property,sector 89,0,1,0,0,1707.6,Unfurnished,Semi Luxurious
260.0,4.0,4.0,3.0,4.0,Moderately Old,sector 69,1,0,0,0,1920.0,Unfurnished,Semi Luxurious
160.0,3.0,3.0,3.0,2.0,Moderately Old,sector 15,0,0,1,0,1740.0,Unfurnished,Semi Luxurious
110.0,3.0,2.0,3.0,4.0,Relatively New,sector 89,0,0,0,0,1550.0,Unfurnished,Not Luxurious
100.0,2.0,3.0,0.0,1.0,Relatively New,sector 23,0,0,0,0,1000.0,Unfurnished,Not Luxurious
365.0,3.0,3.0,2.0,17.0,New Property,sector 36,0,0,0,0,2030.4,Fully Furnished,Semi Luxurious
140.0,3.0,3.0,2.0,1.0,Moderately Old,sector 71,0,0,1,0,2114.4,Fully Furnished,Luxurious
260.0,3.0,3.0,2.0,2.0,New Property,sector 61,0,0,0,0,1304.0,Unfurnished,Semi Luxurious
160.0,2.0,2.0,2.0,28.0,New Property,sector 74,0,0,0,0,1124.8,Unfurnished,Not Luxurious
75.0,2.0,2.0,2.0,17.0,Under Construction,sector 2 sohna,0,1,1,0,960.0,Fully Furnished,Semi Luxurious
75.0,2.0,2.0,2.0,3.0,Relatively New,sector 83,0,0,0,0,1060.0,Fully Furnished,Semi Luxurious
390.0,3.0,4.0,3.0,2.0,Relatively New,sector 66,0,0,0,0,2200.0,Unfurnished,Not Luxurious
100.0,1.0,1.0,1.0,9.0,Relatively New,sector 71,0,0,0,0,869.0,Unfurnished,Not Luxurious
70.0,2.0,2.0,3.0,1.0,Relatively New,sector 108,0,0,0,0,1548.0,Unfurnished,Not Luxurious
90.0,2.0,2.0,2.0,8.0,Relatively New,sohna,0,0,0,0,1275.0,Unfurnished,Not Luxurious
60.0,2.0,2.0,3.0,10.0,Relatively New,sector 95,0,0,0,0,1250.0,Unfurnished,Not Luxurious
197.0,4.0,4.0,2.0,11.0,Relatively New,sector 109,1,0,1,0,2104.0,Fully Furnished,Semi Luxurious
135.0,3.0,3.0,0.0,1.0,New Property,sector 37c,0,0,0,0,1820.0,Unfurnished,Not Luxurious
75.0,2.0,2.0,3.0,19.0,Moderately Old,sector 37,0,0,0,0,1410.0,Unfurnished,Not Luxurious
160.0,2.0,2.0,2.0,21.0,Relatively New,sector 61,1,0,0,0,1656.0,Unfurnished,Semi Luxurious
39.5,2.0,2.0,1.0,0.0,New Property,sohna,0,0,0,0,722.4,Fully Furnished,Luxurious
99.0,2.0,2.0,2.0,6.0,Under Construction,sohna,0,0,0,0,964.0,Unfurnished,Semi Luxurious
210.0,4.0,6.0,3.0,6.0,Relatively New,sector 106,1,0,0,0,1884.0,Unfurnished,Semi Luxurious
69.0,2.0,2.0,2.0,11.0,Moderately Old,sector 78,0,0,0,0,1536.0,Unfurnished,Semi Luxurious
100.0,2.0,2.0,2.0,2.0,New Property,sector 89,0,1,0,0,1323.6,Unfurnished,Semi Luxurious
85.0,3.0,2.0,3.0,1.0,New Property,sohna,0,0,0,0,900.0,Unfurnished,Not Luxurious
32.0,2.0,2.0,1.0,3.0,Relatively New,sohna,0,0,0,0,743.99,Unfurnished,Luxurious
70.0,2.0,2.0,3.0,1.0,Moderately Old,sector 108,0,0,0,0,1857.6,Fully Furnished,Not Luxurious
40.0,2.0,2.0,1.0,0.0,New Property,sohna,0,0,0,0,628.8,Semi Furnished,Semi Luxurious
142.0,3.0,3.0,2.0,3.0,New Property,sector 89,0,0,0,0,1707.6,Unfurnished,Not Luxurious
38.0,2.0,2.0,2.0,5.0,Relatively New,sector 95,0,1,0,0,772.944,Unfurnished,Semi Luxurious
26.0,2.0,2.0,2.0,4.0,Relatively New,sohna,0,0,0,0,691.2,Unfurnished,Semi Luxurious
50.0,1.0,1.0,1.0,5.0,Relatively New,sector 36,0,0,0,0,600.0,Unfurnished,Not Luxurious
650.0,4.0,4.0,3.0,0.0,Relatively New,sector 72,1,1,1,0,3400.0,Unfurnished,Luxurious
190.0,3.0,4.0,2.0,11.0,New Property,sector 79,1,0,0,0,2580.0,Unfurnished,Semi Luxurious
85.0,2.0,2.0,3.0,10.0,New Property,sohna,0,0,0,0,1011.2,Unfurnished,Semi Luxurious
65.0,3.0,3.0,1.0,1.0,New Property,adarsh nagar,0,0,0,0,1260.0,Unfurnished,Semi Luxurious
26.0,2.0,2.0,2.0,1.0,Moderately Old,sohna,0,0,0,0,460.8,Unfurnished,Not Luxurious
35.0,2.0,2.0,2.0,12.0,New Property,sohna,0,0,0,0,460.8,Unfurnished,Semi Luxurious
105.0,3.0,3.0,3.0,4.0,New Property,sector 37c,0,0,0,0,1500.0,Unfurnished,Not Luxurious
90.0,3.0,3.0,3.0,9.0,Moderately Old,sector 37c,0,0,0,0,1537.0,Fully Furnished,Semi Luxurious
75.0,2.0,2.0,2.0,11.0,Under Construction,sector 76,0,0,0,0,588.0,Unfurnished,Not Luxurious
79.0,4.0,4.0,2.0,7.0,Relatively New,sector 37,0,0,0,0,1765.0,Unfurnished,Not Luxurious
150.0,3.0,3.0,3.0,2.0,New Property,sector 89,0,0,0,0,2100.0,Unfurnished,Semi Luxurious
175.0,4.0,5.0,3.0,1.0,New Property,sector 104,1,0,0,0,2788.8,Unfurnished,Semi Luxurious
190.0,3.0,4.0,3.0,11.0,Under Construction,sector 79,0,0,0,0,1720.0,Unfurnished,Semi Luxurious
145.0,3.0,2.0,3.0,3.0,Under Construction,sohna,0,0,0,0,1336.8000000000002,Unfurnished,Semi Luxurious
402.0,3.0,3.0,1.0,3.0,Under Construction,sector 59,0,0,0,0,2754.0,Unfurnished,Not Luxurious
50.0,2.0,2.0,3.0,2.0,Relatively New,sector 92,0,0,0,0,1000.0,Unfurnished,Not Luxurious
398.0,3.0,4.0,3.0,2.0,Moderately Old,sector 66,1,0,0,0,1760.0,Fully Furnished,Luxurious
54.8,2.0,2.0,3.0,4.0,New Property,sohna,0,0,0,0,894.0,Unfurnished,Semi Luxurious
147.0,2.0,2.0,3.0,9.0,New Property,sector 79,0,1,0,0,100.812,Unfurnished,Semi Luxurious
70.0,2.0,2.0,2.0,8.0,Relatively New,sector 111,0,0,0,0,835.2,Unfurnished,Semi Luxurious
260.0,2.0,2.0,2.0,6.0,New Property,sohna,0,0,0,0,664.992,Unfurnished,Semi Luxurious
110.0,2.0,2.0,2.0,3.0,New Property,sector 89,0,0,0,1,1323.6,Unfurnished,Semi Luxurious
220.00000000000003,2.0,2.0,2.0,23.0,New Property,sector 36,0,0,0,0,1183.2,Unfurnished,Not Luxurious
55.0,3.0,2.0,2.0,14.0,New Property,sector 95,0,1,0,0,800.0,Fully Furnished,Not Luxurious
55.0,3.0,2.0,2.0,14.0,New Property,sector 95,0,1,0,0,800.0,Fully Furnished,Semi Luxurious
116.0,3.0,3.0,2.0,3.0,Under Construction,sector 89,0,1,0,0,1707.6,Unfurnished,Semi Luxurious
110.0,2.0,2.0,3.0,13.0,New Property,sector 68,0,0,0,0,996.0,Unfurnished,Luxurious
120.0,2.0,2.0,0.0,11.0,Under Construction,sohna,0,0,0,0,91.728,Unfurnished,Not Luxurious
225.0,4.0,4.0,2.0,9.0,Old Property,sector 45,1,0,0,0,3450.0,Semi Furnished,Semi Luxurious
335.0,3.0,4.0,3.0,5.0,Under Construction,sector 76,1,0,0,0,2280.0,Semi Furnished,Luxurious
269.0,3.0,4.0,3.0,3.0,New Property,sector 79,1,0,0,0,1720.0,Unfurnished,Semi Luxurious
80.0,2.0,2.0,0.0,1.0,Relatively New,sector 86,0,0,0,0,1360.0,Unfurnished,Not Luxurious
35.0,2.0,2.0,0.0,5.0,Relatively New,sector 95,0,0,0,0,637.0,Unfurnished,Not Luxurious
60.0,2.0,2.0,1.0,0.0,Under Construction,sector 81,0,0,0,0,720.0,Unfurnished,Not Luxurious
46.0,2.0,2.0,2.0,6.0,Relatively New,sohna,0,0,0,0,852.0,Semi Furnished,Semi Luxurious
250.0,3.0,4.0,3.0,25.0,New Property,sector 102,1,1,0,0,1719.2,Fully Furnished,Semi Luxurious
60.0,2.0,2.0,1.0,0.0,Relatively New,sector 81,0,0,0,0,1080.0,Unfurnished,Semi Luxurious
100.0,2.0,2.0,2.0,16.0,New Property,sector 68,1,0,0,0,1470.0,Unfurnished,Not Luxurious
93.0,2.0,2.0,2.0,9.0,Under Construction,sohna,0,0,0,0,1000.0,Unfurnished,Not Luxurious
254.0,3.0,3.0,3.0,2.0,Under Construction,sector 61,0,0,0,1,1968.0,Unfurnished,Not Luxurious
150.0,3.0,2.0,3.0,1.0,Moderately Old,sushant lok,0,0,0,0,295.2,Unfurnished,Semi Luxurious
70.0,2.0,2.0,3.0,9.0,New Property,sector 90,0,1,0,0,1081.6,Unfurnished,Semi Luxurious
278.0,3.0,3.0,3.0,44.0,Relatively New,sector 65,0,0,0,0,1462.4,Unfurnished,Not Luxurious
25.0,2.0,2.0,0.0,0.0,Relatively New,sohna,0,0,0,0,481.0,Unfurnished,Semi Luxurious
90.0,4.0,5.0,3.0,3.0,Relatively New,sector 92,1,0,0,0,1596.0,Unfurnished,Not Luxurious
96.0,3.0,4.0,3.0,3.0,New Property,sector 90,1,0,0,0,1500.0,Unfurnished,Semi Luxurious
120.0,3.0,2.0,1.0,9.0,Under Construction,sector 37,1,0,0,0,1900.0,Unfurnished,Semi Luxurious
64.0,2.0,2.0,1.0,3.0,Moderately Old,sector 23,0,0,0,0,1020.0,Fully Furnished,Semi Luxurious
90.0,2.0,2.0,3.0,10.0,Relatively New,sector 107,0,0,0,0,1092.8,Fully Furnished,Not Luxurious
45.0,1.0,1.0,2.0,6.0,Relatively New,sector 102,0,0,0,0,750.0,Unfurnished,Not Luxurious
36.0,2.0,2.0,0.0,15.0,Relatively New,sector 11,0,0,0,0,699.0,Unfurnished,Not Luxurious
32.0,2.0,1.0,0.0,0.0,Relatively New,sohna,0,0,0,0,476.0,Unfurnished,Not Luxurious
120.0,3.0,3.0,3.0,7.0,Under Construction,sector 37c,0,0,0,0,1456.0,Unfurnished,Not Luxurious
56.0,2.0,2.0,3.0,13.0,New Property,sector 95,0,0,0,0,792.0,Unfurnished,Not Luxurious
140.0,3.0,3.0,3.0,2.0,New Property,sector 79,0,0,0,0,1788.0,Fully Furnished,Semi Luxurious
125.0,2.0,2.0,2.0,2.0,Old Property,sector 31,0,0,0,0,1296.0,Unfurnished,Semi Luxurious
150.0,2.0,2.0,3.0,2.0,Under Construction,sohna,0,0,0,0,1662.0,Unfurnished,Semi Luxurious
222.00000000000003,3.0,2.0,3.0,4.0,Relatively New,sector 68,0,0,0,0,1240.0,Unfurnished,Semi Luxurious
150.0,4.0,4.0,3.0,9.0,Old Property,sector 46,1,1,0,0,2174.4,Unfurnished,Semi Luxurious
185.0,3.0,4.0,3.0,21.0,New Property,sector 79,1,0,1,0,1452.0,Fully Furnished,Semi Luxurious
160.0,2.0,2.0,2.0,4.0,Under Construction,sector 61,0,0,0,0,1380.0,Unfurnished,Not Luxurious
215.0,3.0,4.0,3.0,12.0,Relatively New,sector 108,0,1,0,0,4600.0,Unfurnished,Not Luxurious
30.0,2.0,2.0,2.0,4.0,Relatively New,sohna,0,0,0,0,453.6,Semi Furnished,Semi Luxurious
74.0,3.0,3.0,2.0,0.0,Relatively New,sector 16,0,0,0,0,1470.0,Fully Furnished,Semi Luxurious
320.0,4.0,3.0,3.0,6.0,Old Property,sushant lok,0,0,0,0,2650.0,Unfurnished,Semi Luxurious
132.0,2.0,2.0,2.0,9.0,New Property,sector 68,0,0,0,0,1460.0,Unfurnished,Not Luxurious
300.0,3.0,3.0,3.0,3.0,New Property,sector 63,0,0,0,0,2160.0,Unfurnished,Not Luxurious
120.0,3.0,3.0,2.0,3.0,New Property,sector 89,0,1,0,0,1423.0,Unfurnished,Semi Luxurious
139.0,3.0,2.0,3.0,23.0,Under Construction,sohna,0,0,0,0,1440.0,Unfurnished,Semi Luxurious
300.0,3.0,3.0,3.0,17.0,Under Construction,sector 65,0,0,0,0,1462.4,Unfurnished,Semi Luxurious
150.0,3.0,3.0,3.0,8.0,Relatively New,sector 89,1,1,0,0,1700.0,Fully Furnished,Luxurious
200.0,4.0,4.0,2.0,4.0,Under Construction,sector 56,0,0,0,0,1840.0,Unfurnished,Not Luxurious
275.0,4.0,5.0,3.0,8.0,Old Property,mehrauli gurgaon road,1,1,0,0,2200.0,Semi Furnished,Luxurious
36.0,1.0,1.0,1.0,10.0,Relatively New,sector 111,0,0,0,0,486.0,Unfurnished,Semi Luxurious
21.0,1.0,1.0,1.0,2.0,Relatively New,laxman vihar,0,0,0,0,540.0,Unfurnished,Semi Luxurious
25.5,1.0,1.0,2.0,0.0,Relatively New,sector 104,0,0,0,0,301.0,Unfurnished,Luxurious
180.0,3.0,4.0,3.0,2.0,Relatively New,sector 107,1,0,0,0,1888.8,Unfurnished,Luxurious
410.0,3.0,4.0,3.0,30.0,New Property,sector 36,0,1,0,0,3045.6,Semi Furnished,Semi Luxurious
130.0,2.0,2.0,3.0,3.0,New Property,sector 79,0,1,0,0,1257.6,Unfurnished,Semi Luxurious
45.0,2.0,2.0,2.0,19.0,Relatively New,sector 95,0,0,0,0,695.0,Unfurnished,Not Luxurious
60.0,3.0,2.0,2.0,8.0,Relatively New,sector 107,0,0,0,0,750.0,Unfurnished,Not Luxurious
40.0,2.0,2.0,1.0,7.0,Relatively New,sector 107,0,0,0,0,481.6,Unfurnished,Not Luxurious
199.0,2.0,2.0,2.0,9.0,New Property,sector 22,1,1,1,0,1285.0,Unfurnished,Not Luxurious
199.0,2.0,2.0,2.0,9.0,New Property,sector 22,0,0,0,0,1285.0,Unfurnished,Semi Luxurious
28.0,2.0,2.0,1.0,2.0,Relatively New,sohna,0,0,0,0,576.0,Unfurnished,Semi Luxurious
74.0,2.0,2.0,3.0,12.0,Relatively New,sohna,0,0,0,0,1476.0,Unfurnished,Semi Luxurious
128.0,3.0,3.0,2.0,4.0,Under Construction,sector 89,0,1,0,0,1740.0,Unfurnished,Luxurious
160.0,2.0,2.0,2.0,4.0,New Property,sector 61,0,1,0,0,1380.0,Unfurnished,Semi Luxurious
97.04,2.0,2.0,2.0,1.0,New Property,sector 89,0,1,0,0,1480.8,Fully Furnished,Semi Luxurious
86.0,2.0,2.0,2.0,16.0,New Property,sector 77,0,0,0,0,1073.6,Fully Furnished,Semi Luxurious
125.0,2.0,2.0,2.0,19.0,New Property,sector 70,0,0,0,0,1514.4,Fully Furnished,Semi Luxurious
60.0,2.0,2.0,0.0,9.0,Relatively New,gurgaon faridabad road,0,0,0,0,930.0,Unfurnished,Not Luxurious
323.0,3.0,3.0,3.0,4.0,New Property,sector 63,1,0,0,0,1720.0,Unfurnished,Not Luxurious
25.0,1.0,1.0,0.0,0.0,Relatively New,sector 107,0,0,0,0,318.0,Unfurnished,Not Luxurious
110.0,2.0,2.0,3.0,8.0,New Property,sector 70,0,0,0,0,1160.0,Unfurnished,Not Luxurious
48.0,2.0,2.0,1.0,7.0,Relatively New,sector 81,0,0,0,0,525.6,Unfurnished,Semi Luxurious
180.0,2.0,2.0,3.0,13.0,New Property,sector 65,0,0,0,0,1572.0,Unfurnished,Luxurious
790.0,4.0,4.0,3.0,34.0,Under Construction,sector 63,0,0,0,0,3950.0,Unfurnished,Not Luxurious
95.0,2.0,2.0,3.0,11.0,Relatively New,sector 37c,0,0,1,1,1072.0,Fully Furnished,Luxurious
36.5,2.0,2.0,2.0,10.0,New Property,sector 95,0,1,0,0,774.0,Unfurnished,Semi Luxurious
24.0,1.0,1.0,1.0,8.0,New Property,sector 36,0,0,0,0,494.4,Unfurnished,Not Luxurious
45.0,2.0,2.0,2.0,6.0,Relatively New,sohna,0,0,0,0,852.0,Fully Furnished,Semi Luxurious
65.0,2.0,2.0,3.0,0.0,New Property,sector 37,0,0,0,0,520.0,Unfurnished,Semi Luxurious
201.0,2.0,2.0,3.0,8.0,New Property,sector 65,0,1,0,0,1212.8,Unfurnished,Semi Luxurious
100.0,2.0,2.0,2.0,1.0,Under Construction,sector 89,0,1,0,0,1328.4,Unfurnished,Not Luxurious
90.0,3.0,2.0,2.0,4.0,Moderately Old,sector 5,0,0,0,0,960.0,Unfurnished,Semi Luxurious
602.0,3.0,3.0,3.0,29.0,Under Construction,sector 53,0,0,0,0,2892.0,Unfurnished,Not Luxurious
90.0,2.0,2.0,2.0,1.0,Relatively New,sector 89,0,0,0,0,1105.0,Unfurnished,Not Luxurious
350.0,3.0,4.0,3.0,8.0,Relatively New,sector 76,0,0,0,0,2937.0,Unfurnished,Not Luxurious
130.0,2.0,2.0,3.0,30.0,Under Construction,sector 85,0,0,0,0,1120.0,Unfurnished,Luxurious
50.0,2.0,2.0,2.0,6.0,Old Property,sector 86,0,0,0,0,618.6840000000001,Unfurnished,Semi Luxurious
35.0,2.0,2.0,2.0,18.0,New Property,sohna,0,0,0,0,658.0,Unfurnished,Semi Luxurious
25.0,1.0,1.0,1.0,12.0,Relatively New,sohna,0,0,0,0,600.0,Unfurnished,Semi Luxurious
50.0,2.0,2.0,0.0,7.0,Under Construction,manesar,0,0,0,0,1300.0,Unfurnished,Not Luxurious
27.0,1.0,1.0,1.0,13.0,Relatively New,sector 84,0,0,0,0,351.20000000000005,Semi Furnished,Semi Luxurious
170.0,3.0,2.0,3.0,6.0,Old Property,sector 56,0,0,0,1,1280.0,Unfurnished,Semi Luxurious
116.0,3.0,2.0,3.0,1.0,New Property,sector 89,0,1,0,0,882.4000000000001,Unfurnished,Semi Luxurious
101.0,2.0,2.0,3.0,11.0,New Property,sector 107,0,0,0,0,1200.0,Unfurnished,Semi Luxurious
175.0,5.0,5.0,2.0,3.0,Old Property,opp sector 14,0,1,1,1,2760.0,Fully Furnished,Semi Luxurious
50.0,2.0,2.0,2.0,13.0,New Property,sector 107,0,0,0,0,672.0,Unfurnished,Not Luxurious
82.0,3.0,2.0,3.0,2.0,New Property,sohna,0,0,0,0,1297.2,Unfurnished,Not Luxurious
110.0,3.0,4.0,3.0,6.0,Moderately Old,sector 85,1,0,0,0,1316.0,Semi Furnished,Semi Luxurious
65.0,1.0,1.0,2.0,3.0,Old Property,sector 47,0,0,0,0,646.8,Unfurnished,Not Luxurious
158.0,2.0,2.0,2.0,3.0,New Property,sector 61,0,1,0,0,1380.0,Unfurnished,Semi Luxurious
85.0,2.0,2.0,1.0,2.0,Old Property,sector 30,0,0,0,0,793.2,Fully Furnished,Semi Luxurious
125.0,2.0,2.0,3.0,1.0,Relatively New,sector 79,0,0,0,0,1383.0,Unfurnished,Not Luxurious
72.0,3.0,2.0,3.0,3.0,Under Construction,sohna,0,0,0,0,864.8000000000001,Unfurnished,Not Luxurious
87.0,1.0,1.0,1.0,2.0,Relatively New,sector 49,0,0,0,0,540.0,Semi Furnished,Semi Luxurious
170.0,3.0,4.0,3.0,6.0,New Property,sector 79,1,0,0,0,1831.2,Unfurnished,Semi Luxurious
235.0,4.0,4.0,3.0,10.0,Moderately Old,sector 70,1,0,0,0,2880.0,Fully Furnished,Semi Luxurious
50.0,3.0,2.0,2.0,2.0,Under Construction,sector 88,0,0,0,0,716.4,Unfurnished,Semi Luxurious
141.0,2.0,2.0,3.0,3.0,New Property,sector 79,0,1,0,0,1886.4,Unfurnished,Luxurious
99.0,3.0,2.0,3.0,1.0,New Property,sector 92,0,0,0,0,1794.0,Fully Furnished,Semi Luxurious
325.0,4.0,5.0,3.0,14.0,Relatively New,sector 69,0,0,1,0,2572.8,Unfurnished,Not Luxurious
350.0,3.0,3.0,3.0,1.0,Under Construction,sector 63,0,0,0,0,1620.0,Fully Furnished,Not Luxurious
250.0,4.0,5.0,3.0,1.0,Moderately Old,sector 48,0,0,0,0,2340.0,Semi Furnished,Semi Luxurious
50.0,2.0,2.0,1.0,8.0,Under Construction,sector 76,0,0,0,0,912.0,Unfurnished,Luxurious
225.0,3.0,3.0,2.0,3.0,Under Construction,sector 61,0,0,0,0,1858.8,Unfurnished,Not Luxurious
140.0,5.0,4.0,2.0,2.0,Moderately Old,sector 21,0,0,0,0,1920.0,Unfurnished,Not Luxurious
90.0,3.0,3.0,2.0,12.0,Relatively New,sector 85,0,0,0,0,1402.0,Fully Furnished,Luxurious
36.0,2.0,2.0,1.0,1.0,New Property,sohna,0,0,0,0,481.6,Fully Furnished,Semi Luxurious
65.0,1.0,1.0,1.0,0.0,Moderately Old,sector 56,0,0,0,0,906.0,Unfurnished,Semi Luxurious
130.0,2.0,2.0,2.0,7.0,Relatively New,sector 79,0,1,0,0,1176.0,Fully Furnished,Semi Luxurious
67.0,2.0,2.0,1.0,10.0,Relatively New,sector 86,0,0,0,0,1088.0,Unfurnished,Luxurious
25.0,1.0,1.0,1.0,1.0,Relatively New,sohna,0,0,0,0,331.20000000000005,Unfurnished,Not Luxurious
58.0,1.0,1.0,1.0,1.0,Old Property,sector 56,0,0,0,0,726.0,Unfurnished,Semi Luxurious
25.5,1.0,1.0,1.0,3.0,Relatively New,sector 5,0,0,0,0,699.6,Unfurnished,Semi Luxurious
60.0,3.0,2.0,2.0,2.0,New Property,sector 86,0,0,0,0,900.0,Unfurnished,Not Luxurious
50.0,2.0,2.0,1.0,2.0,Relatively New,sector 86,0,0,0,0,721.2,Unfurnished,Semi Luxurious
135.0,3.0,2.0,3.0,7.0,Under Construction,sohna,0,0,1,0,1312.0,Unfurnished,Semi Luxurious
113.0,3.0,3.0,2.0,1.0,Under Construction,sector 70,0,0,0,0,1288.0,Unfurnished,Not Luxurious
160.0,4.0,1.0,0.0,0.0,New Property,sector 109,0,0,0,0,3008.0,Unfurnished,Not Luxurious
65.0,2.0,2.0,2.0,15.0,Under Construction,sector 89,0,0,0,0,1501.2,Unfurnished,Semi Luxurious
32.0,2.0,2.0,2.0,19.0,Relatively New,sohna,0,0,0,0,664.8,Fully Furnished,Not Luxurious
80.0,2.0,2.0,0.0,10.0,Relatively New,sector 103,0,0,0,0,1450.0,Unfurnished,Not Luxurious
550.0,4.0,5.0,3.0,5.0,Moderately Old,sector 28,1,0,0,0,3011.2000000000003,Fully Furnished,Not Luxurious
95.0,2.0,2.0,0.0,17.0,Under Construction,sector 37c,1,0,0,0,1578.0,Unfurnished,Not Luxurious
120.0,2.0,2.0,1.0,6.0,Relatively New,sector 84,0,0,0,0,1016.0,Unfurnished,Semi Luxurious
155.0,2.0,2.0,1.0,3.0,Under Construction,sector 61,0,1,0,0,920.0,Unfurnished,Not Luxurious
600.0,4.0,5.0,3.0,2.0,Relatively New,sushant lok,0,0,0,0,3806.0,Unfurnished,Not Luxurious
29.8,2.0,2.0,2.0,3.0,Relatively New,sohna,0,0,0,0,743.0,Unfurnished,Not Luxurious
192.0,3.0,3.0,2.0,2.0,Relatively New,sector 76,0,0,0,0,1672.0,Unfurnished,Not Luxurious
182.0,3.0,2.0,2.0,4.0,Relatively New,sector 106,0,0,0,0,1359.0,Unfurnished,Not Luxurious
50.0,2.0,2.0,1.0,4.0,Relatively New,sector 89,0,0,0,0,672.0,Fully Furnished,Semi Luxurious
25.0,1.0,1.0,1.0,6.0,New Property,sector 89,0,0,0,0,430.0,Unfurnished,Semi Luxurious
107.0,4.0,3.0,3.0,10.0,Under Construction,sector 92,1,1,0,0,2040.0,Unfurnished,Luxurious
80.0,2.0,3.0,2.0,0.0,Relatively New,sector 90,0,0,0,0,1350.0,Unfurnished,Not Luxurious
62.0,1.0,1.0,0.0,6.0,Relatively New,sector 82,0,0,0,0,650.0,Unfurnished,Not Luxurious
125.0,2.0,2.0,3.0,17.0,Relatively New,sohna,0,0,0,0,1385.0,Unfurnished,Not Luxurious
88.0,2.0,2.0,0.0,2.0,Relatively New,sector 89,0,0,0,0,1103.0,Unfurnished,Not Luxurious
80.0,2.0,2.0,3.0,9.0,Relatively New,sector 82,0,0,0,0,1494.0,Unfurnished,Not Luxurious
110.0,2.0,2.0,2.0,14.0,Relatively New,sohna,0,0,0,0,1656.0,Unfurnished,Not Luxurious
85.0,3.0,2.0,2.0,14.0,Relatively New,sector 92,0,0,0,0,1261.0,Unfurnished,Not Luxurious
500.0,5.0,7.0,3.0,1.0,Moderately Old,sector 52,1,0,1,0,6240.0,Unfurnished,Not Luxurious
145.0,3.0,3.0,3.0,12.0,Relatively New,sector 88,0,0,0,0,2152.8,Fully Furnished,Semi Luxurious
125.0,3.0,3.0,3.0,2.0,Under Construction,sector 89,0,0,1,0,1138.4,Unfurnished,Semi Luxurious
48.0,3.0,2.0,2.0,2.0,Moderately Old,sector 6,0,0,0,0,120.0,Unfurnished,Semi Luxurious
200.0,3.0,3.0,3.0,12.0,New Property,sector 67,0,1,0,0,1400.0,Unfurnished,Not Luxurious
55.0,1.0,1.0,0.0,5.0,Relatively New,sector 37c,0,0,0,0,669.0,Unfurnished,Not Luxurious
32.0,2.0,2.0,1.0,7.0,New Property,sohna,0,0,0,0,696.0,Unfurnished,Semi Luxurious
82.0,2.0,2.0,1.0,12.0,New Property,sector 86,0,0,0,0,1300.0,Unfurnished,Semi Luxurious
40.0,2.0,2.0,1.0,14.0,Relatively New,sector 104,0,0,0,0,455.2000000000001,Unfurnished,Semi Luxurious
115.0,2.0,2.0,2.0,15.0,Under Construction,sohna,0,0,0,0,110.928,Unfurnished,Semi Luxurious
94.5,3.0,2.0,3.0,10.0,New Property,sector 84,0,1,0,0,1080.0,Unfurnished,Semi Luxurious
75.0,3.0,2.0,2.0,16.0,Relatively New,sector 92,0,0,0,0,1556.0,Unfurnished,Not Luxurious
130.0,2.0,2.0,2.0,17.0,New Property,sector 85,0,0,0,0,1312.0,Unfurnished,Luxurious
150.0,3.0,3.0,3.0,2.0,New Property,sector 84,1,0,0,0,1600.0,Unfurnished,Luxurious
125.0,3.0,3.0,3.0,18.0,Under Construction,sector 92,1,0,0,0,2460.0,Unfurnished,Semi Luxurious
65.0,2.0,1.0,2.0,3.0,New Property,sohna,0,0,0,0,986.4,Unfurnished,Luxurious
90.0,2.0,2.0,3.0,9.0,New Property,sector 10,0,0,0,0,960.0,Unfurnished,Semi Luxurious
92.0,2.0,2.0,3.0,3.0,New Property,sector 88,0,0,0,0,1350.0,Unfurnished,Semi Luxurious
130.0,4.0,4.0,0.0,7.0,Relatively New,sector 92,0,0,0,0,2040.0,Unfurnished,Not Luxurious
300.0,3.0,3.0,3.0,14.0,Relatively New,sector 63,1,0,0,0,1642.0,Fully Furnished,Not Luxurious
68.0,2.0,2.0,2.0,3.0,New Property,sohna,0,0,0,0,988.8,Unfurnished,Luxurious
55.0,2.0,2.0,0.0,5.0,Relatively New,sector 51,0,0,0,0,1260.0,Fully Furnished,Semi Luxurious
133.0,3.0,3.0,3.0,4.0,Under Construction,sector 89,0,1,0,0,1423.0,Unfurnished,Luxurious
80.0,2.0,2.0,3.0,14.0,New Property,sector 107,0,0,0,0,1092.8,Unfurnished,Semi Luxurious
155.0,3.0,2.0,3.0,6.0,Moderately Old,sector 89,0,0,0,1,1240.0,Fully Furnished,Luxurious
35.0,2.0,2.0,1.0,3.0,Relatively New,sector 99,0,0,0,0,654.0,Unfurnished,Semi Luxurious
